evidence_id,crop,evidence_state,latitude,longitude,coordinate_uncertainty_km,start_year,end_year,evidence_kind,source_id,source_record_id,source_object_sha256,citation_url,notes
crop_history_000001,banana,known_available,-5.78371111,144.33172222,0,-5000,-4490,dated_archaeological_cultivation_occurrence,unesco_kuk_nomination_2007,UNESCO_887:banana,53ba1c0a355f8e4b8ff8706d4b0b36fbbbe26527ede0ab7ef6e8dea5d9252cd2,https://whc.unesco.org/en/list/887,site=Kuk Early Agricultural Site; UNESCO coordinate=S5 47 1.36 E144 19 54.2; property_area_ha=116; crop is named in the nomination's vegetative-propagation agricultural sequence around 7000-6400 cal BP; use is documented as episodically persistent to the present
crop_history_000069,barley,known_available,35.38307707,106.06550118,10,-220,202,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1272,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Nanhugucheng; country=China; taxon_codes=Hv; georef_quality=2; sample_quality=3; dating_quality=ass; phase=Han
crop_history_000070,barley,uncertain,26.35558333,117.21752778,50,-3000,-2300,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1280,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Nanshan; country=China; taxon_codes=[Hv]; georef_quality=3; sample_quality=2; dating_quality=ass; phase=
crop_history_000071,barley,known_available,22.535782,31.842593,10,-2000,-1600,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_129,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Toshka West; country=Egypt; taxon_codes=Hv; georef_quality=2; sample_quality=1; dating_quality=ass; phase=C-Group
crop_history_000072,barley,known_available,25.740436,32.601367,10,-1329,-1327,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_130,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Tutanhkamun's tomb; country=Egypt; taxon_codes=Hv; georef_quality=2; sample_quality=2; dating_quality=ass; phase=New Kingdom
crop_history_000073,barley,known_available,23.532492,32.862896,1,300,400,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_131,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Wadi Qitna; country=Egypt; taxon_codes=Hv; georef_quality=1; sample_quality=1; dating_quality=ass; phase=Post-Meroitic
crop_history_000074,barley,known_available,29.568445,94.470599,50,120,306,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1310,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Nyi khri; country=China; taxon_codes=Hv; georef_quality=3; sample_quality=3; dating_quality=AMS; phase=
crop_history_000075,barley,known_available,15.331384,38.958928,10,-500,-350,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_132,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Mai Chiot; country=Eritrea; taxon_codes=Hv; georef_quality=2; sample_quality=3; dating_quality=ass; phase=500-350 BC
crop_history_000076,barley,known_available,31.68346944,79.79762778,50,-396,-212,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1325,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Piyang; country=China; taxon_codes=Hv; georef_quality=3; sample_quality=1; dating_quality=AMS; phase=
crop_history_000077,barley,known_available,36.82,102.02,10,-1190,-1110,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1327,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Qiakadingdong; country=China; taxon_codes=Hv; georef_quality=2; sample_quality=3; dating_quality=ass; phase=Kayue
crop_history_000078,barley,known_available,15.39434,38.911508,10,-800,-400,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_133,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Mai Hutsa; country=Eritrea; taxon_codes=Hv; georef_quality=2; sample_quality=3; dating_quality=ass; phase=800-400 BC
crop_history_000079,barley,known_available,36.38693,100.370607,10,-1413,-1265,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1334,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Qiezha; country=China; taxon_codes=Hv; georef_quality=2; sample_quality=2; dating_quality=C14; phase=Kayue
crop_history_000080,barley,known_available,15.308188,38.890085,10,-800,-400,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_134,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Sembel; country=Eritrea; taxon_codes=Hv; georef_quality=2; sample_quality=3; dating_quality=ass; phase=800-400 BC
crop_history_000081,barley,known_available,34.70147514,105.11926707,10,-1050,-50,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1349,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Qinjiaping; country=China; taxon_codes=Hv; georef_quality=2; sample_quality=3; dating_quality=AMS; phase=Siwa
crop_history_000082,barley,known_available,15.37097,38.892099,10,-800,-400,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_135,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Weki Duba; country=Eritrea; taxon_codes=Hv; georef_quality=2; sample_quality=3; dating_quality=ass; phase=800-400 BC
crop_history_000083,barley,known_available,29.70094444,91.12836111,50,-1500,-1250,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1357,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Qugoing; country=China; taxon_codes=Hv|6rH|6rN; georef_quality=3; sample_quality=3; dating_quality=AMS; phase=-
crop_history_000084,barley,known_available,29.747913,94.14087,50,-747,-401,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1359,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=RDo phug; country=China; taxon_codes=Hv; georef_quality=3; sample_quality=3; dating_quality=AMS; phase=
crop_history_000085,barley,known_available,14.131942,38.719491,50,500,700,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_136,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Axum (D&K); country=Ethiopia; taxon_codes=Hv; georef_quality=3; sample_quality=3; dating_quality=C14; phase=Late Axumite
crop_history_000086,barley,known_available,34.68033,105.65815,10,-1050,-50,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1362,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Ruji; country=China; taxon_codes=Hv; georef_quality=2; sample_quality=3; dating_quality=AMS; phase=Siwa
crop_history_000087,barley,known_available,39.38305556,98.85027778,50,-1850,-1500,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1363,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Sanbadongzi; country=China; taxon_codes=Hv; georef_quality=3; sample_quality=2; dating_quality=C14; phase=Siba
crop_history_000088,barley,known_available,38.62577,102.33851,10,-384,-116,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1367,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Sanjiao; country=China; taxon_codes=Hv; georef_quality=2; sample_quality=3; dating_quality=AMS; phase=Sping&Autumn to Han
crop_history_000089,barley,known_available,38.99519837,103.31919403,10,-775,-539,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1368,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Sanjiaocheng (Minqin); country=China; taxon_codes=Hv; georef_quality=2; sample_quality=2; dating_quality=AMS; phase=Shajing
crop_history_000090,barley,known_available,34.811766,105.173463,10,-1050,-50,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1369,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Sanjiaodi; country=China; taxon_codes=Hv; georef_quality=2; sample_quality=3; dating_quality=AMS; phase=Siwa
crop_history_000091,barley,known_available,14.131942,38.719491,50,-800,-400,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_137,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Axum (D-site); country=Ethiopia; taxon_codes=Hv; georef_quality=3; sample_quality=3; dating_quality=C14; phase=Pre-Axumie
crop_history_000092,barley,known_available,40.078931,97.381379,10,-1920,-1530,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1376,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Shaguoliang; country=China; taxon_codes=Hv; georef_quality=2; sample_quality=2; dating_quality=-; phase=Siba
crop_history_000093,barley,known_available,37.07,100.46,10,-1293,-905,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1379,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Shangcaodalianhuxi; country=China; taxon_codes=Hv; georef_quality=2; sample_quality=3; dating_quality=C14; phase=Kayue
crop_history_000094,barley,known_available,35.11762,105.95518,10,-1500,-300,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1387,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Shangping; country=China; taxon_codes=Hv; georef_quality=2; sample_quality=3; dating_quality=AMS; phase=Siwa
crop_history_000095,barley,known_available,35.11762,105.95518,10,-220,202,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1388,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Shangping; country=China; taxon_codes=Hv; georef_quality=2; sample_quality=3; dating_quality=ass; phase=Han
crop_history_000096,barley,known_available,14.343446,39.035341,50,-770,-400,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_139,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Beta Samati; country=Ethiopia; taxon_codes=Hv; georef_quality=3; sample_quality=2; dating_quality=AMS; phase=Pre-Axumie
crop_history_000097,barley,known_available,14.343446,39.035341,50,260,645,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_140,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,"site=Beta Samati; country=Ethiopia; taxon_codes=Hv; georef_quality=3; sample_quality=2; dating_quality=AMS; phase=Axumite, Late"
crop_history_000098,barley,known_available,33.70057,104.83543,50,-3000,-2300,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1408,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Shannashuzha; country=China; taxon_codes=Hv; georef_quality=3; sample_quality=3; dating_quality=ass; phase=Late Yangshao to Early Majiayao
crop_history_000099,barley,known_available,35.08669,105.85983,10,220,589,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1415,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,"site=Shaojiaping; country=China; taxon_codes=Hv; georef_quality=2; sample_quality=3; dating_quality=AMS; phase=Wei, Jin, and Northern and Southern Dynasties"
crop_history_000100,barley,known_available,36.163738,102.053076,1,-420,-350,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1420,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Shawuang; country=China; taxon_codes=Hv; georef_quality=1; sample_quality=2; dating_quality=ass; phase=Kayue
crop_history_000101,barley,known_available,33.01305556,111.29638889,50,-770,-476,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1424,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Shenmingpu; country=China; taxon_codes=Hv; georef_quality=3; sample_quality=3; dating_quality=ass; phase=Sping&Autumn
crop_history_000102,barley,known_available,33.01305556,111.29638889,50,-475,-221,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1425,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Shenmingpu; country=China; taxon_codes=Hv; georef_quality=3; sample_quality=3; dating_quality=ass; phase=Warring State
crop_history_000103,barley,known_available,36.655376,101.75598,1,-2150,-1650,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1426,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Shenna; country=China; taxon_codes=Hv; georef_quality=1; sample_quality=2; dating_quality=ass; phase=Qijia
crop_history_000104,barley,known_available,11.752457,37.567685,1,-700,-300,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_144,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Lalibela Cave; country=Ethiopia; taxon_codes=Hv; georef_quality=1; sample_quality=1; dating_quality=ass; phase=ca. 500 BC
crop_history_000105,barley,known_available,35.043548,115.638608,50,618,907,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1441,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Shilipubei; country=China; taxon_codes=Hv; georef_quality=3; sample_quality=3; dating_quality=ass; phase=Tang
crop_history_000106,barley,known_available,35.08020411,105.85539339,10,960,1279,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1446,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Shimenkou; country=China; taxon_codes=Hv; georef_quality=2; sample_quality=3; dating_quality=ass; phase=Song
crop_history_000107,barley,known_available,14.417167,39.40781079,50,-1600,-900,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_145,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Mezber; country=Ethiopia; taxon_codes=Hv; georef_quality=3; sample_quality=3; dating_quality=AMS; phase=-
crop_history_000108,barley,known_available,34.56283,105.55592,10,-3450,-2750,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1451,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Shizhaocun; country=China; taxon_codes=Hv; georef_quality=2; sample_quality=3; dating_quality=AMS; phase=Majiayao
crop_history_000109,barley,known_available,36.444489,102.512128,10,-1390,-1210,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1457,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Shuangerdongping; country=China; taxon_codes=Hv; georef_quality=2; sample_quality=2; dating_quality=AMS; phase=Xindian
crop_history_000110,barley,known_available,36.444489,102.512128,10,-995,-840,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1458,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Shuangerdongping; country=China; taxon_codes=Hv; georef_quality=2; sample_quality=2; dating_quality=AMS; phase=Xindian 
crop_history_000111,barley,known_available,14.417167,39.40781079,50,-825,-400,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_146,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Mezber; country=Ethiopia; taxon_codes=Hv; georef_quality=3; sample_quality=3; dating_quality=AMS; phase=-
crop_history_000112,barley,known_available,35.208137,106.03985,10,618,907,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1460,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Shuiluocheng; country=China; taxon_codes=Hv; georef_quality=2; sample_quality=3; dating_quality=AMS; phase=Tang
crop_history_000113,barley,known_available,14.417167,39.40781079,50,-400,50,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_147,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Mezber; country=Ethiopia; taxon_codes=Hv; georef_quality=3; sample_quality=3; dating_quality=AMS; phase=-
crop_history_000114,barley,known_available,34.7980217,105.38470235,10,-2350,-1650,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1470,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Siping; country=China; taxon_codes=Hv; georef_quality=2; sample_quality=3; dating_quality=ass; phase=Qijia
crop_history_000115,barley,known_available,45.70855,122.624296,10,1100,1200,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1481,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Sunchangqing; country=China; taxon_codes=Hv; georef_quality=2; sample_quality=2; dating_quality=ass; phase=Jin dinasty
crop_history_000116,barley,known_available,36.438532,96.455061,1,-1115,-840,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1494,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Talitaliha; country=China; taxon_codes=Hv; georef_quality=1; sample_quality=1; dating_quality=AMS; phase=Nuomuhong 
crop_history_000117,barley,known_available,36.227181,97.310896,1,-1442,-1306,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1510,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Tawendaliha; country=China; taxon_codes=Hv; georef_quality=1; sample_quality=1; dating_quality=AMS; phase=Nuomuhong
crop_history_000118,barley,known_available,14.39814,39.3734,10,-750,-400,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_152,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Ona Adi; country=Ethiopia; taxon_codes=Hv; georef_quality=2; sample_quality=3; dating_quality=ass; phase=Pre-Axumite
crop_history_000119,barley,known_available,35.966502,102.041936,10,-1259,-1017,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1525,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Tuanjie ; country=China; taxon_codes=Hv; georef_quality=2; sample_quality=2; dating_quality=C14; phase=Kayue 
crop_history_000120,barley,known_available,35.966502,102.041936,10,-2570,-2300,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1526,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Tuanjie ; country=China; taxon_codes=Hv; georef_quality=2; sample_quality=3; dating_quality=ass; phase=Majiayao
crop_history_000121,barley,known_available,26.61502778,102.61063889,50,-700,-390,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1527,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Tuanshanbao; country=China; taxon_codes=Hv; georef_quality=3; sample_quality=3; dating_quality=AMS; phase=Han
crop_history_000122,barley,known_available,14.39814,39.3734,10,-400,1,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_153,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Ona Adi; country=Ethiopia; taxon_codes=Hv; georef_quality=2; sample_quality=3; dating_quality=ass; phase=Transition to Axumite
