name,category,produced,output,input_goods,input_amounts,no_upkeep,required_pop_type,required_pop_amount,source_kind,building,production_method_group,production_method_group_index,production_efficiency_modifier,adjusted_output,output_value,input_cost,profit,profit_margin_percent,missing_price_goods,population_basis,output_per_population,source_file,source_line,source_layer,source_mod,source_mode,source_history
capital_administration_maintenance,building_maintenance,,,"[""tools"",""fine_cloth"",""paper"",""furniture"",""goods_gold""]","[0.1,0.25,0.5,0.1,0.1]",false,,,global,,,,0.0,,0.0,4.025,-4.025,-100.0,[],1.0,,/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt,416,vanilla,,CREATE,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":416,""mod_name"":null,""mode"":""CREATE""}]"
expensive_capital_administration_maintenance,building_maintenance,,,"[""tools"",""fine_cloth"",""paper"",""furniture"",""goods_gold""]","[0.1,0.5,2.0,0.25,0.1]",false,,,global,,,,0.0,,0.0,8.975,-8.975,-100.0,[],1.0,,/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt,427,vanilla,,CREATE,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":427,""mod_name"":null,""mode"":""CREATE""}]"
capital_building_maintenance,building_maintenance,,,"[""furniture"",""tools"",""porcelain"",""glass"",""fine_cloth"",""books"",""ivory"",""goods_gold"",""marble""]","[0.1,0.1,0.2,0.33,0.5,0.1,0.2,0.1,0.2]",false,,,global,,,,0.0,,0.0,8.215,-8.215,-100.0,[],1.0,,/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt,438,vanilla,,CREATE,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":438,""mod_name"":null,""mode"":""CREATE""}]"
prestige_building_maintenance,building_maintenance,,,"[""masonry"",""tools"",""glass"",""goods_gold"",""copper"",""tin"",""marble"",""furniture""]","[0.25,0.1,0.33,0.1,0.1,0.1,0.5,0.1]",false,,,global,,,,0.0,,0.0,5.765,-5.765,-100.0,[],1.0,,/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt,453,vanilla,,CREATE,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":453,""mod_name"":null,""mode"":""CREATE""}]"
kilwan_shipwrights_maintenance,building_maintenance,,,"[""cloth"",""lumber"",""naval_supplies"",""tar""]","[0.05,0.1,0.2,0.1]",false,,,global,,,,0.0,,0.0,1.1250000000000002,-1.1250000000000002,-100.0,[],1.0,,/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt,467,vanilla,,CREATE,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":467,""mod_name"":null,""mode"":""CREATE""}]"
colony_maintenance,building_maintenance,,,"[""stone"",""lumber"",""wild_game"",""wool""]","[0.1,0.1,0.1,0.1]",false,,,global,,,,0.0,,0.0,0.625,-0.625,-100.0,[],1.0,,/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt,478,vanilla,,CREATE,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":478,""mod_name"":null,""mode"":""CREATE""}]"
missionary_maintenance,building_maintenance,,,"[""glass"",""paper"",""cloth""]","[0.07,0.1,0.1]",false,,,global,,,,0.0,,0.0,0.7100000000000001,-0.7100000000000001,-100.0,[],1.0,,/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt,487,vanilla,,CREATE,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":487,""mod_name"":null,""mode"":""CREATE""}]"
fur_trading_post_maintenance,building_maintenance,,,"[""fur"",""weaponry"",""books""]","[0.1,0.1,0.05]",false,,,global,,,,0.0,,0.0,0.65,-0.65,-100.0,[],1.0,,/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt,496,vanilla,,CREATE,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":496,""mod_name"":null,""mode"":""CREATE""}]"
order_commandery_maintenance,building_maintenance,,,"[""stone"",""weaponry"",""paper""]","[0.01,0.05,0.02]",false,,,global,,,,0.0,,0.0,0.20000000000000004,-0.20000000000000004,-100.0,[],1.0,,/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt,505,vanilla,,CREATE,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":505,""mod_name"":null,""mode"":""CREATE""}]"
pirate_haven_maintenance,building_maintenance,,,"[""naval_supplies"",""weaponry"",""lumber""]","[0.1,0.1,0.1]",false,,,global,,,,0.0,,0.0,0.7750000000000001,-0.7750000000000001,-100.0,[],1.0,,/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt,515,vanilla,,CREATE,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":515,""mod_name"":null,""mode"":""CREATE""}]"
great_zimbabwe_maintenance,building_maintenance,,,"[""lumber"",""tools"",""goods_gold"",""ivory""]","[0.2,0.1,0.1,0.1]",false,,,global,,,,0.0,,0.0,1.975,-1.975,-100.0,[],1.0,,/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt,522,vanilla,,CREATE,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":522,""mod_name"":null,""mode"":""CREATE""}]"
khmer_baray_maintenance,building_maintenance,,,"[""lumber"",""tools"",""clay"",""stone""]","[0.2,0.5,0.2,0.2]",false,,,global,,,,0.0,,0.0,2.2750000000000004,-2.2750000000000004,-100.0,[],1.0,,/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt,531,vanilla,,CREATE,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":531,""mod_name"":null,""mode"":""CREATE""}]"
overseas_trading_post_maintenance,building_maintenance,,,"[""liquor"",""weaponry""]","[0.05,0.05]",false,,,global,,,,0.0,,0.0,0.275,-0.275,-100.0,[],1.0,,/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt,540,vanilla,,CREATE,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":540,""mod_name"":null,""mode"":""CREATE""}]"
hospital_maintenance,building_maintenance,,,"[""fiber_crops"",""tools"",""paper"",""books"",""medicaments"",""mercury"",""glass""]","[0.1,0.02,0.1,0.05,0.02,0.01,0.03]",false,,,global,,,,0.0,,0.0,0.755,-0.755,-100.0,[],1.0,,/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt,548,vanilla,,CREATE,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":548,""mod_name"":null,""mode"":""CREATE""}]"
bridge_maintenance,building_maintenance,,,"[""lumber"",""stone"",""tools""]","[0.05,0.1,0.02]",false,,,global,,,,0.0,,0.0,0.2525,-0.2525,-100.0,[],1.0,,/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt,562,vanilla,,CREATE,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":562,""mod_name"":null,""mode"":""CREATE""}]"
pound_lock_canal_infrastructure_maintenance,building_maintenance,,,"[""lumber"",""stone"",""tools""]","[0.1,0.05,0.1]",false,,,global,,,,0.0,,0.0,0.55,-0.55,-100.0,[],1.0,,/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt,570,vanilla,,CREATE,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":570,""mod_name"":null,""mode"":""CREATE""}]"
panaqa_building_input,building_maintenance,,,[],[],false,,,global,,,,0.0,,0.0,0.0,0.0,,[],1.0,,/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt,581,vanilla,,CREATE,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":581,""mod_name"":null,""mode"":""CREATE""}]"
hanseatic_town_hall_maintenance,building_maintenance,,,"[""lumber"",""tools"",""glass"",""fine_cloth"",""books"",""goods_gold"",""marble""]","[0.1,0.1,0.33,0.5,0.1,0.1,0.1]",false,,,global,,,,0.0,,0.0,6.19,-6.19,-100.0,[],1.0,,/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt,585,vanilla,,CREATE,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":585,""mod_name"":null,""mode"":""CREATE""}]"
ablaq_palace_maintenance,building_maintenance,silk,0.35,"[""lumber"",""marble""]","[0.135,0.193]",false,,,global,,,,0.0,0.35,1.4,1.2012500000000002,0.19874999999999976,16.54526534859519,[],1.0,0.35,/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt,598,vanilla,,CREATE,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":598,""mod_name"":null,""mode"":""CREATE""}]"
oma_falaj_maintenance,building_maintenance,,,"[""stone""]",[0.02],false,,,global,,,,0.0,,0.0,0.02,-0.02,-100.0,[],1.0,,/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt,609,vanilla,,CREATE,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":609,""mod_name"":null,""mode"":""CREATE""}]"
sevilla_bullfighting_school_maintenance,building_maintenance,,,"[""livestock"",""tools""]","[0.5,0.1]",false,,,global,,,,0.0,,0.0,1.075,-1.075,-100.0,[],1.0,,/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt,614,vanilla,,CREATE,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":614,""mod_name"":null,""mode"":""CREATE""}]"
composite_nature_maintenance,building_maintenance,,,"[""paper"",""cloth"",""glass"",""beeswax"",""wine""]","[0.1,0.1,0.03,0.05,0.05]",false,,,global,,,,0.0,,0.0,0.7899999999999999,-0.7899999999999999,-100.0,[],1.0,,/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt,623,vanilla,,CREATE,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":623,""mod_name"":null,""mode"":""CREATE""}]"
single_nature_maintenance,building_maintenance,,,"[""lumber"",""clay"",""glass"",""beeswax"",""wine""]","[0.2,0.2,0.03,0.05,0.05]",false,,,global,,,,0.0,,0.0,0.74,-0.74,-100.0,[],1.0,,/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt,636,vanilla,,CREATE,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":636,""mod_name"":null,""mode"":""CREATE""}]"
dual_nature_maintenance,building_maintenance,,,"[""lumber"",""stone"",""glass"",""beeswax"",""wine""]","[0.2,0.2,0.03,0.05,0.05]",false,,,global,,,,0.0,,0.0,0.84,-0.84,-100.0,[],1.0,,/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt,649,vanilla,,CREATE,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":649,""mod_name"":null,""mode"":""CREATE""}]"
separate_nature_maintenance,building_maintenance,,,"[""lumber"",""clay"",""glass"",""beeswax"",""wine""]","[0.15,0.15,0.03,0.05,0.05]",false,,,global,,,,0.0,,0.0,0.6275,-0.6275,-100.0,[],1.0,,/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt,663,vanilla,,CREATE,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":663,""mod_name"":null,""mode"":""CREATE""}]"
pirate_stronghold_maintenance,building_maintenance,,,"[""naval_supplies"",""weaponry"",""liquor"",""firearms"",""lumber""]","[0.1,0.05,0.1,0.1,0.1]",false,,,global,,,,0.0,,0.0,1.175,-1.175,-100.0,[],1.0,,/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt,678,vanilla,,CREATE,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":678,""mod_name"":null,""mode"":""CREATE""}]"
black_market_maintenance,building_maintenance,,,"[""stone"",""lumber"",""liquor"",""paper""]","[0.1,0.1,0.05,0.05]",false,,,global,,,,0.0,,0.0,0.5,-0.5,-100.0,[],1.0,,/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt,687,vanilla,,CREATE,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":687,""mod_name"":null,""mode"":""CREATE""}]"
smuggler_cove_maintenance,building_maintenance,,,"[""naval_supplies"",""lumber"",""liquor"",""paper""]","[0.05,0.1,0.05,0.05]",false,,,global,,,,0.0,,0.0,0.55,-0.55,-100.0,[],1.0,,/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt,696,vanilla,,CREATE,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":696,""mod_name"":null,""mode"":""CREATE""}]"
brothel_maintenance,building_maintenance,,,"[""medicaments"",""liquor"",""paper"",""cloth""]","[0.05,0.2,0.05,0.1]",false,,,global,,,,0.0,,0.0,0.9500000000000001,-0.9500000000000001,-100.0,[],1.0,,/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt,705,vanilla,,CREATE,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":705,""mod_name"":null,""mode"":""CREATE""}]"
pirate_tavern_maintenance,building_maintenance,,,"[""lumber"",""liquor""]","[0.15,0.1]",false,,,global,,,,0.0,,0.0,0.5125,-0.5125,-100.0,[],1.0,,/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt,714,vanilla,,CREATE,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":714,""mod_name"":null,""mode"":""CREATE""}]"
rahdar_maintenance,building_maintenance,,,"[""lumber"",""masonry"",""weaponry""]","[0.2,0.2,0.2]",false,,,global,,,,0.0,,0.0,1.1500000000000001,-1.1500000000000001,-100.0,[],1.0,,/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt,724,vanilla,,CREATE,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":724,""mod_name"":null,""mode"":""CREATE""}]"
ori_portuguese_quarters_maintenance,building_maintenance,,,"[""lumber"",""naval_supplies""]","[0.5,0.1]",false,,,global,,,,0.0,,0.0,1.175,-1.175,-100.0,[],1.0,,/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt,732,vanilla,,CREATE,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":732,""mod_name"":null,""mode"":""CREATE""}]"
jurchen_barracks_maintenance,building_maintenance,,,"[""leather"",""cloth"",""weaponry"",""horses""]","[0.1,0.01,0.1,0.1]",false,,,global,,,,0.0,,0.0,0.9300000000000002,-0.9300000000000002,-100.0,[],1.0,,/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt,739,vanilla,,CREATE,"[{""file"":""/mnt/c/Games/steamapps/common/Europa Universalis V/game/in_game/common/production_methods/unsorted_building_inputs.txt"",""layer_id"":""vanilla"",""layer_name"":""Vanilla"",""line"":739,""mod_name"":null,""mode"":""CREATE""}]"
