file,enabled,tag,mode,footprint,pop_type,employment,bcat,method,pm_category,produced,output,out_value,n_goods,inputs,goods_cost,labour,total_cost,labour_share,cost_over_out,unknown_goods
cookery.yml,True,cookery,CREATE,manufactory,laborers,1,consumer_goods_category,pp_cookery_pozole,building_maintenance,victuals,0.727,2.181,3,maize=0.732 wild_game=0.923 chili=0.143,2.37,0.0,2.37,0.0,1.0867,
cookery.yml,True,cookery,CREATE,manufactory,laborers,1,consumer_goods_category,pp_cookery_pemmican,building_maintenance,victuals,0.755,2.265,3,wild_game=1.597 livestock=0.334 fruit=0.355,2.453,0.0,2.453,0.0,1.083,
cookery.yml,True,cookery,CREATE,manufactory,laborers,1,consumer_goods_category,pp_cookery_labskaus,building_maintenance,victuals,0.756,2.268,3,potato=0.334 fish=0.532 livestock=1.062,2.459,0.0,2.459,0.0,1.0842,
cookery.yml,True,cookery,CREATE,manufactory,laborers,1,consumer_goods_category,pp_cookery_meat_tajine,building_maintenance,victuals,0.828,2.484,3,livestock=1.243 fruit=0.569 saffron=0.054,2.7035,0.0,2.7035,0.0,1.0884,
cookery.yml,True,cookery,CREATE,manufactory,laborers,1,consumer_goods_category,pp_cookery_saltfish_porridge,building_maintenance,victuals,0.8,2.4,3,millet=0.923 fish=1.328 salt=0.072,2.611,0.0,2.611,0.0,1.0879,
cookery.yml,True,cookery,CREATE,manufactory,laborers,1,consumer_goods_category,pp_cookery_ika_mata,building_maintenance,victuals,0.765,2.295,3,fish=1.703 fruit=0.888 salt=0.036,2.771,0.0,2.771,0.0,1.2074,
cookery.yml,True,cookery,CREATE,manufactory,laborers,1,consumer_goods_category,pp_cookery_kheer,building_maintenance,victuals,0.752,2.256,3,rice=1.172 sugar=0.107 livestock=0.639,2.4515,0.0,2.4515,0.0,1.0867,
cookery.yml,True,cookery,CREATE,manufactory,laborers,1,consumer_goods_category,pp_cookery_honey_gruel,building_maintenance,victuals,0.827,2.481,3,wheat=0.851 fruit=0.564 beeswax=0.639,2.693,0.0,2.693,0.0,1.0854,
cookery.yml,True,cookery,CREATE,manufactory,laborers,1,consumer_goods_category,pp_cookery_boreal_hunter_stew,building_maintenance,victuals,0.828,2.484,3,fur=0.817 millet=0.71 salt=0.072,2.704,0.0,2.704,0.0,1.0886,
cookery.yml,True,cookery,CREATE,manufactory,laborers,1,consumer_goods_category,pp_cookery_well_water,building_maintenance,,,,0,,0,0.0,0.0,,,
cookery.yml,True,cookery,CREATE,manufactory,laborers,1,consumer_goods_category,pp_cookery_beer,building_maintenance,victuals,0.401,1.203,1,beer=0.678,1.356,0.0,1.356,0.0,1.1272,
cookery.yml,True,cookery,CREATE,manufactory,laborers,1,consumer_goods_category,pp_cookery_wine,building_maintenance,victuals,0.41,1.23,1,wine=0.678,1.356,0.0,1.356,0.0,1.1024,
cookery.yml,True,cookery,CREATE,manufactory,laborers,1,consumer_goods_category,pp_cookery_liquor,building_maintenance,victuals,0.424,1.272,1,liquor=0.59,1.475,0.0,1.475,0.0,1.1596,
cookery.yml,True,cookery,CREATE,manufactory,laborers,1,consumer_goods_category,pp_cookery_chocolate,building_maintenance,victuals,0.312,0.936,1,cocoa=0.258,1.032,0.0,1.032,0.0,1.1026,
cookery.yml,True,cookery,CREATE,manufactory,laborers,1,consumer_goods_category,pp_cookery_coffee,building_maintenance,victuals,0.308,0.924,1,coffee=0.387,1.161,0.0,1.161,0.0,1.2565,
cookery.yml,True,cookery,CREATE,manufactory,laborers,1,consumer_goods_category,pp_cookery_tea,building_maintenance,victuals,0.396,1.188,1,tea=0.484,1.452,0.0,1.452,0.0,1.2222,
cookery.yml,True,cookery,CREATE,manufactory,laborers,1,consumer_goods_category,pp_cookery_no_packaging,building_maintenance,,,,0,,0,0.0,0.0,,,
cookery.yml,True,cookery,CREATE,manufactory,laborers,1,consumer_goods_category,pp_cookery_pottery_jars,building_maintenance,victuals,0.256,0.768,1,pottery=0.904,0.904,0.0,0.904,0.0,1.1771,
cookery.yml,True,cookery,CREATE,manufactory,laborers,1,consumer_goods_category,pp_cookery_coopered_barrels,building_maintenance,victuals,0.247,0.741,1,furniture=0.291,0.873,0.0,0.873,0.0,1.1781,
cookery.yml,True,cookery,CREATE,manufactory,laborers,1,consumer_goods_category,pp_cookery_tin_cans,building_maintenance,victuals,0.456,1.368,1,steel=0.323,1.615,0.0,1.615,0.0,1.1806,
copper_mine.yml,True,copper_mine,CREATE,mining,laborers,1,rgo_building_category,pp_copper_mine_base_copper,building_maintenance,copper,0.09,0.27,0,,0,0.0,0.0,,0.0,
copper_mine.yml,True,copper_mine,CREATE,mining,laborers,1,rgo_building_category,pp_copper_mine_no_primary,building_maintenance,,,,0,,0,0.0,0.0,,,
copper_mine.yml,True,copper_mine,CREATE,mining,laborers,1,rgo_building_category,pp_copper_mine_copper,building_maintenance,copper,0.6,1.8,3,lumber=0.27 tools=0.32 beeswax=0.075,1.6625,0.0,1.6625,0.0,0.9236,
copper_mine.yml,True,copper_mine,CREATE,mining,laborers,1,rgo_building_category,pp_copper_mine_no_secondary,building_maintenance,,,,0,,0,0.0,0.0,,,
copper_mine.yml,True,copper_mine,CREATE,mining,laborers,1,rgo_building_category,pp_copper_mine_silver,building_maintenance,silver,0.033,0.198,3,lumber=0.03 tools=0.03 lead=0.02,0.19,0.0,0.19,0.0,0.9596,
copper_mine.yml,True,copper_mine,CREATE,mining,laborers,1,rgo_building_category,pp_copper_mine_gold,building_maintenance,goods_gold,0.026,0.234,3,lumber=0.03 tools=0.03 lead=0.02,0.19,0.0,0.19,0.0,0.812,
copper_mine.yml,True,copper_mine,CREATE,mining,laborers,1,rgo_building_category,pp_copper_mine_tin,building_maintenance,tin,0.06,0.12,2,lumber=0.03 tools=0.02,0.1175,0.0,0.1175,0.0,0.9792,
copper_mine_adit.yml,True,copper_mine_adit,CREATE,mining,laborers,1,rgo_building_category,pp_copper_mine_adit_base_copper,building_maintenance,copper,0.1,0.3,0,,0,0.0,0.0,,0.0,
copper_mine_adit.yml,True,copper_mine_adit,CREATE,mining,laborers,1,rgo_building_category,pp_copper_mine_adit_no_primary,building_maintenance,,,,0,,0,0.0,0.0,,,
copper_mine_adit.yml,True,copper_mine_adit,CREATE,mining,laborers,1,rgo_building_category,pp_copper_mine_adit_copper,building_maintenance,copper,0.78,2.34,3,lumber=0.31 tools=0.44 beeswax=0.09,2.1525,0.0,2.1525,0.0,0.9199,
copper_mine_adit.yml,True,copper_mine_adit,CREATE,mining,laborers,1,rgo_building_category,pp_copper_mine_adit_no_secondary,building_maintenance,,,,0,,0,0.0,0.0,,,
copper_mine_adit.yml,True,copper_mine_adit,CREATE,mining,laborers,1,rgo_building_category,pp_copper_mine_adit_silver,building_maintenance,silver,0.034,0.204,3,lumber=0.04 tools=0.03 lead=0.02,0.2075,0.0,0.2075,0.0,1.0172,
copper_mine_adit.yml,True,copper_mine_adit,CREATE,mining,laborers,1,rgo_building_category,pp_copper_mine_adit_gold,building_maintenance,goods_gold,0.027,0.243,3,lumber=0.04 tools=0.03 lead=0.02,0.2075,0.0,0.2075,0.0,0.8539,
copper_mine_adit.yml,True,copper_mine_adit,CREATE,mining,laborers,1,rgo_building_category,pp_copper_mine_adit_tin,building_maintenance,tin,0.059,0.118,2,lumber=0.03 tools=0.02,0.1175,0.0,0.1175,0.0,0.9958,
cotton_farm.yml,True,cotton_farm,CREATE,farm_land,laborers,1,rgo_building_category,pp_cotton_farm_base_cotton,building_maintenance,cotton,0.04,0.12,0,,0,0.0,0.0,,0.0,
cotton_farm.yml,True,cotton_farm,CREATE,farm_land,laborers,1,rgo_building_category,pp_cotton_farm_field_picking,building_maintenance,,,,0,,0,0.0,0.0,,,
cotton_farm.yml,True,cotton_farm,CREATE,farm_land,laborers,1,rgo_building_category,pp_cotton_farm_gin_house,building_maintenance,cotton,0.089,0.267,3,lumber=0.093 fiber_crops=0.04 tools=0.011,0.2785,0.0,0.2785,0.0,1.0431,
cotton_plantation.yml,True,cotton_plantation,REPLACE,farm_land,slaves,1,colonial_category,pp_cotton_plantation_base_cotton,building_maintenance,cotton,0.3,0.9,0,,0,0.0,0.0,,0.0,
cotton_plantation.yml,True,cotton_plantation,REPLACE,farm_land,slaves,1,colonial_category,pp_cotton_plantation_field_picking,building_maintenance,,,,0,,0,0.0,0.0,,,
cotton_plantation.yml,True,cotton_plantation,REPLACE,farm_land,slaves,1,colonial_category,pp_cotton_plantation_gin_house,building_maintenance,cotton,0.667,2.001,4,slaves_goods=0.32 lumber=0.28 leather=0.08 tools=0.034,1.8005,0.0,1.8005,0.0,0.8998,
distiller_manufactory.yml,True,distiller_manufactory,REPLACE,manufactory,burghers,0.3,consumer_goods_category,pp_distiller_manufactory_sugar_distillery_maintenance,manufactory_input,liquor,2.0,5.0,3,sugar=1.303 pottery=0.13 glass=0.222,4.705,0.0,4.705,0.0,0.941,
distiller_manufactory.yml,True,distiller_manufactory,REPLACE,manufactory,burghers,0.3,consumer_goods_category,pp_distiller_manufactory_rice_distillery_maintenance,manufactory_input,liquor,2.0,5.0,3,rice=3.91 pottery=0.13 glass=0.222,4.706,0.0,4.706,0.0,0.9412,
distiller_manufactory.yml,True,distiller_manufactory,REPLACE,manufactory,burghers,0.3,consumer_goods_category,pp_distiller_manufactory_potato_distillery_maintenance,manufactory_input,liquor,2.0,5.0,3,potato=3.91 pottery=0.13 glass=0.222,4.706,0.0,4.706,0.0,0.9412,
distiller_manufactory.yml,True,distiller_manufactory,REPLACE,manufactory,burghers,0.3,consumer_goods_category,pp_distiller_manufactory_wheat_distillery_maintenance,manufactory_input,liquor,2.0,5.0,3,pottery=0.13 wheat=3.91 glass=0.222,4.706,0.0,4.706,0.0,0.9412,
distiller_manufactory.yml,True,distiller_manufactory,REPLACE,manufactory,burghers,0.3,consumer_goods_category,pp_distiller_manufactory_scottish_whisky_distillery_maintenance,manufactory_input,liquor,2.0,5.0,3,millet=3.91 pottery=0.13 glass=0.222,4.706,0.0,4.706,0.0,0.9412,
distiller_mill.yml,True,distiller_mill,REPLACE,mill_works,laborers,1.0,consumer_goods_category,pp_distiller_mill_sugar_distillery_mill_maintenance,mills_input,liquor,4.0,10.0,3,sugar=2.632 pottery=0.146 glass=0.556,9.71,0.0,9.71,0.0,0.971,
distiller_mill.yml,True,distiller_mill,REPLACE,mill_works,laborers,1.0,consumer_goods_category,pp_distiller_mill_rice_distillery_mill_maintenance,mills_input,liquor,4.0,10.0,3,rice=7.372 pottery=0.181 glass=0.719,9.71,0.0,9.71,0.0,0.971,
distiller_mill.yml,True,distiller_mill,REPLACE,mill_works,laborers,1.0,consumer_goods_category,pp_distiller_mill_potato_distillery_mill_maintenance,mills_input,liquor,4.0,10.0,3,potato=7.436 pottery=0.175 glass=0.699,9.708,0.0,9.708,0.0,0.9708,
distiller_mill.yml,True,distiller_mill,REPLACE,mill_works,laborers,1.0,consumer_goods_category,pp_distiller_mill_wheat_distillery_mill_maintenance,mills_input,liquor,4.0,10.0,3,pottery=0.175 wheat=7.436 glass=0.699,9.708,0.0,9.708,0.0,0.9708,
distiller_mill.yml,True,distiller_mill,REPLACE,mill_works,laborers,1.0,consumer_goods_category,pp_distiller_mill_scottish_whisky_distillery_mill_maintenance,mills_input,liquor,4.0,10.0,3,millet=7.328 pottery=0.183 glass=0.732,9.707,0.0,9.707,0.0,0.9707,
distillers_guild.yml,True,distillers_guild,REPLACE,urban_workshop,burghers,0.3,consumer_goods_category,pp_distillers_guild_sugar_liquor_guild_maintenance,guild_input,liquor,1.0,2.5,3,sugar=0.681 pottery=0.113 glass=0.091,2.429,0.0,2.429,0.0,0.9716,
distillers_guild.yml,True,distillers_guild,REPLACE,urban_workshop,burghers,0.3,consumer_goods_category,pp_distillers_guild_rice_liquor_guild_maintenance,guild_input,liquor,1.0,2.5,3,rice=1.975 pottery=0.113 glass=0.113,2.427,0.0,2.427,0.0,0.9708,
distillers_guild.yml,True,distillers_guild,REPLACE,urban_workshop,burghers,0.3,consumer_goods_category,pp_distillers_guild_potato_liquor_guild_maintenance,guild_input,liquor,1.0,2.5,3,potato=1.975 pottery=0.113 glass=0.113,2.427,0.0,2.427,0.0,0.9708,
distillers_guild.yml,True,distillers_guild,REPLACE,urban_workshop,burghers,0.3,consumer_goods_category,pp_distillers_guild_wheat_liquor_guild_maintenance,guild_input,liquor,1.0,2.5,3,wheat=1.975 pottery=0.113 glass=0.113,2.427,0.0,2.427,0.0,0.9708,
distillers_guild.yml,True,distillers_guild,REPLACE,urban_workshop,burghers,0.3,consumer_goods_category,pp_distillers_guild_beer_liquor_guild_maintenance,guild_input,liquor,1.0,2.5,3,beer=0.983 pottery=0.115 glass=0.115,2.426,0.0,2.426,0.0,0.9704,
distillers_guild.yml,True,distillers_guild,REPLACE,urban_workshop,burghers,0.3,consumer_goods_category,pp_distillers_guild_wine_liquor_guild_maintenance,guild_input,liquor,1.0,2.5,3,wine=0.983 pottery=0.115 glass=0.115,2.426,0.0,2.426,0.0,0.9704,
distillers_workshop.yml,True,distillers_workshop,REPLACE,urban_workshop,burghers,0.3,consumer_goods_category,pp_distillers_workshop_sugar_liquor_workshop_maintenance,workshop_input,liquor,1.1,2.75,3,sugar=0.708 pottery=0.117 glass=0.083,2.49,0.0,2.49,0.0,0.9055,
distillers_workshop.yml,True,distillers_workshop,REPLACE,urban_workshop,burghers,0.3,consumer_goods_category,pp_distillers_workshop_rice_liquor_workshop_maintenance,workshop_input,liquor,1.1,2.75,3,rice=2.085 pottery=0.119 glass=0.096,2.492,0.0,2.492,0.0,0.9062,
distillers_workshop.yml,True,distillers_workshop,REPLACE,urban_workshop,burghers,0.3,consumer_goods_category,pp_distillers_workshop_potato_liquor_workshop_maintenance,workshop_input,liquor,1.1,2.75,3,potato=2.085 pottery=0.119 glass=0.096,2.492,0.0,2.492,0.0,0.9062,
distillers_workshop.yml,True,distillers_workshop,REPLACE,urban_workshop,burghers,0.3,consumer_goods_category,pp_distillers_workshop_wheat_liquor_workshop_maintenance,workshop_input,liquor,1.1,2.75,3,wheat=2.085 pottery=0.119 glass=0.096,2.492,0.0,2.492,0.0,0.9062,
distillers_workshop.yml,True,distillers_workshop,REPLACE,urban_workshop,burghers,0.3,consumer_goods_category,pp_distillers_workshop_beer_liquor_workshop_maintenance,workshop_input,liquor,1.1,2.75,3,beer=1.008 pottery=0.119 glass=0.119,2.492,0.0,2.492,0.0,0.9062,
distillers_workshop.yml,True,distillers_workshop,REPLACE,urban_workshop,burghers,0.3,consumer_goods_category,pp_distillers_workshop_wine_liquor_workshop_maintenance,workshop_input,liquor,1.1,2.75,3,wine=1.008 pottery=0.119 glass=0.119,2.492,0.0,2.492,0.0,0.9062,
dock.yml,True,dock,REPLACE,maritime,soldiers,dock_employment,naval_category,pp_dock_maintenance,building_maintenance,,,,5,tar=0.2 naval_supplies=0.1 tools=0.2 lumber=0.2 victuals=0.4,2.9,0.0,2.9,0.0,,
drift_net_fishery.yml,True,drift_net_fishery,CREATE,fishery,laborers,1,rgo_building_category,pp_drift_net_fishery_base_catch,building_maintenance,fish,0.09,0.09,0,,0,0.0,0.0,,0.0,
drift_net_fishery.yml,True,drift_net_fishery,CREATE,fishery,laborers,1,rgo_building_category,pp_drift_net_fishery_no_coastal_gear,building_maintenance,,,,0,,0,0.0,0.0,,,
drift_net_fishery.yml,True,drift_net_fishery,CREATE,fishery,laborers,1,rgo_building_category,pp_drift_net_fishery_coastal_drift_nets,building_maintenance,fish,1.08,1.08,4,fiber_crops=0.17 cloth=0.035 salt=0.05 lumber=0.055,0.7913,0.0,0.7913,0.0,0.7326,
drift_net_fishery.yml,True,drift_net_fishery,CREATE,fishery,laborers,1,rgo_building_category,pp_drift_net_fishery_no_worker_victuals,building_maintenance,,,,0,,0,0.0,0.0,,,
drift_net_fishery.yml,True,drift_net_fishery,CREATE,fishery,laborers,1,rgo_building_category,pp_drift_net_fishery_worker_victuals,building_maintenance,victuals,0.067,0.201,0,,0,0.0,0.0,,0.0,
dry_dock.yml,True,dry_dock,REPLACE,maritime,soldiers,dry_dock_employment,naval_category,pp_dry_dock_maintenance,building_maintenance,,,,5,tar=0.4 naval_supplies=0.2 tools=0.4 lumber=0.4 victuals=0.8,5.8,0.0,5.8,0.0,,
dummy_victuals_producer.yml,False,dummy_victuals_producer,CREATE,technical,laborers,1,consumer_goods_category,pp_dummy_victuals_export,building_maintenance,province_food_sales,3.0,15.0,2,victuals=-1 offset=5 manual_labor=0.5,22.0,0.5,22.5,0.0222,1.5,
dummy_victuals_producer.yml,False,dummy_victuals_producer,CREATE,technical,laborers,1,consumer_goods_category,pp_dummy_victuals_import,building_maintenance,province_food_purchase,3.0,15.0,2,victuals=1 manual_labor=0.5 local_food=-60,3.0,0.5,3.5,0.1429,0.2333,
dye_plantation.yml,True,dye_plantation,CREATE,farm_land,laborers,1,rgo_building_category,pp_dye_plantation_base_dyes,building_maintenance,dyes,0.04,0.16,0,,0,0.0,0.0,,0.0,
dye_plantation.yml,True,dye_plantation,CREATE,farm_land,laborers,1,rgo_building_category,pp_dye_plantation_no_curing,building_maintenance,,,,0,,0,0.0,0.0,,,
dye_plantation.yml,True,dye_plantation,CREATE,farm_land,laborers,1,rgo_building_category,pp_dye_plantation_vat_curing,building_maintenance,dyes,0.089,0.356,2,lumber=0.119 tools=0.04,0.3382,0.0,0.3382,0.0,0.9501,
dyes_guild.yml,True,dyes_guild,REPLACE,urban_workshop,burghers,0.3,basic_industry_category,pp_dyes_guild_dyes_guild_maintenance,guild_input,dyes,0.2,0.8,1,lumber=0.444,0.777,0.0,0.777,0.0,0.9712,
dyes_guild.yml,True,dyes_guild,REPLACE,urban_workshop,burghers,0.3,basic_industry_category,pp_dyes_guild_alum_dyes_guild_maintenance,guild_input,dyes,0.3,1.2,2,alum=0.021 lumber=0.625,1.1567,0.0,1.1567,0.0,0.964,
dyes_mill.yml,True,dyes_mill,REPLACE,mill_works,laborers,1.0,basic_industry_category,pp_dyes_mill_dyesmill_maintenance,guild_input,dyes,4.0,16.0,2,alum=0.413 lumber=8.268,15.708,0.0,15.708,0.0,0.9818,
dyes_workshop.yml,True,dyes_workshop,REPLACE,urban_workshop,burghers,0.3,basic_industry_category,pp_dyes_workshop_dyes_workshop_maintenance,workshop_input,dyes,0.4,1.6,2,alum=0.061 lumber=0.731,1.4623,0.0,1.4623,0.0,0.9139,
dyesworks.yml,True,dyesworks,REPLACE,manufactory,burghers,0.3,basic_industry_category,pp_dyesworks_dyesworks_maintenance,workshop_input,dyes,2.0,8.0,2,alum=0.364 lumber=3.781,7.7088,0.0,7.7088,0.0,0.9636,
elephant_hunting_grounds.yml,True,elephant_hunting_grounds,REPLACE,land_reserve,peasants,1.0,rgo_building_category,pp_elephant_hunting_grounds_elephant_hunting_grounds_maintenance,guild_input,ivory,1.0,4.0,3,tools=0.245 weaponry=0.245 elephants=0.491,3.9863,0.0,3.9863,0.0,0.9966,
elephant_kraal.yml,True,elephant_kraal,CREATE,farm_land,laborers,1,rgo_building_category,pp_elephant_kraal_base_elephants,building_maintenance,elephants,0.036,0.18,0,,0,0.0,0.0,,0.0,
elephant_kraal.yml,True,elephant_kraal,CREATE,farm_land,laborers,1,rgo_building_category,pp_elephant_kraal_no_capture,building_maintenance,,,,0,,0,0.0,0.0,,,
elephant_kraal.yml,True,elephant_kraal,CREATE,farm_land,laborers,1,rgo_building_category,pp_elephant_kraal_kheddah_stockades,building_maintenance,elephants,0.076,0.38,2,lumber=0.103 fruit=0.171,0.3513,0.0,0.3513,0.0,0.9243,
enclosed_sheep_walks.yml,True,enclosed_sheep_walks,CREATE,farm_land,laborers,1,rgo_building_category,pp_enclosed_sheep_walks_base_wool,building_maintenance,wool,0.1,0.25,0,,0,0.0,0.0,,0.0,
enclosed_sheep_walks.yml,True,enclosed_sheep_walks,CREATE,farm_land,laborers,1,rgo_building_category,pp_enclosed_sheep_walks_no_primary,building_maintenance,,,,0,,0,0.0,0.0,,,
enclosed_sheep_walks.yml,True,enclosed_sheep_walks,CREATE,farm_land,laborers,1,rgo_building_category,pp_enclosed_sheep_walks_improved_flocks,building_maintenance,wool,1.44,3.6,4,tools=0.26 cloth=0.14 leather=0.13 lumber=0.14,1.9,0.0,1.9,0.0,0.5278,
eng_royal_forest.yml,True,eng_royal_forest,REPLACE,land_reserve,peasants,1.0,government_category,pp_eng_royal_forest_eng_royal_forest_maintenance,building_maintenance,wild_game,1.0,1.0,3,weaponry=0.116 wine=0.116 horses=0.116,0.928,0.0,0.928,0.0,0.928,
engineered_brine_saltworks.yml,True,engineered_brine_saltworks,CREATE,rural_processing,laborers,1,rgo_building_category,pp_engineered_brine_saltworks_base_salt,building_maintenance,salt,0.07,0.35,0,,0,0.0,0.0,,0.0,
engineered_brine_saltworks.yml,True,engineered_brine_saltworks,CREATE,rural_processing,laborers,1,rgo_building_category,pp_engineered_brine_saltworks_no_concentration,building_maintenance,,,,0,,0,0.0,0.0,,,
engineered_brine_saltworks.yml,True,engineered_brine_saltworks,CREATE,rural_processing,laborers,1,rgo_building_category,pp_engineered_brine_saltworks_pumped_brine_channels,building_maintenance,salt,0.33,1.65,3,lumber=0.4 tools=0.25 pottery=0.15,1.6625,0.0,1.6625,0.0,1.0076,
engineered_brine_saltworks.yml,True,engineered_brine_saltworks,CREATE,rural_processing,laborers,1,rgo_building_category,pp_engineered_brine_saltworks_wood_fired_pans,building_maintenance,,,,0,,0,0.0,0.0,,,
engineered_brine_saltworks.yml,True,engineered_brine_saltworks,CREATE,rural_processing,laborers,1,rgo_building_category,pp_engineered_brine_saltworks_mineral_fired_pans,building_maintenance,salt,0.363,1.815,4,coal=0.375 clay=0.25 pottery=0.25 tools=0.15,1.6125,0.0,1.6125,0.0,0.8884,
farming_village.yml,True,farming_village,REPLACE,farm_land,peasants,1,village_category,pp_farming_village_base_livestock,building_maintenance,livestock,0.06,0.09,0,,0,0.0,0.0,,0.0,
farming_village.yml,True,farming_village,REPLACE,farm_land,peasants,1,village_category,pp_millet_farm_base_millet,building_maintenance,millet,0.06,0.06,0,,0,0.0,0.0,,0.0,
farming_village.yml,True,farming_village,REPLACE,farm_land,peasants,1,village_category,pp_wheat_farm_base_wheat,building_maintenance,wheat,0.06,0.06,0,,0,0.0,0.0,,0.0,
